0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.9779411554336546,0.9264705777168274,0.6813725233078002,0.2450980395078659,0.15441176295280454,0.19117647409439087,0.1519607901573181,0.08578431606292723,0.05882352963089942,0.04901960864663124,0.04411764815449715,0.06127450987696649,0.06617647409439087,0.06127450987696649,0.04901960864663124,0.07352941483259201,0.06127450987696649,0.06127450987696649,0.06617647409439087,0.06862745434045793,0.09558823704719543,0.07598039507865906,0.09313725680112839,0.10539215803146361,0.1151960790157318,0.10294117778539656,0.11764705926179887,0.125,0.1421568691730499,0.12745098769664764,0.1519607901573181,0.14460784196853635,0.16421568393707278,0.14460784196853635,0.15931372344493863,0.1519607901573181,0.15441176295280454,0.1421568691730499,0.1519607901573181,0.1519607901573181,0.14705882966518402,0.13235294818878174,0.12745098769664764,0.1348039209842682,0.13725490868091586,0.11274509876966478,0.10784313827753068,0.10539215803146361,0.10784313827753068,0.09803921729326248,0.09313725680112839,0.10294117778539656,0.10049019753932954,0.10539215803146361,0.10294117778539656,0.11764705926179887,0.10539215803146361,0.12254901975393295,0.12745098769664764,0.1421568691730499,0.14705882966518402,0.14460784196853635,0.17401960492134091,0.2303921580314636,0.23774509131908414,0.2475490123033524,0.2303921580314636,0.22549019753932956,0.1985294073820114,0.1764705926179886,0.13235294818878174,0.125,0.11764705926179887,0.12254901975393295,0.11274509876966478,0.1299019604921341,0.1151960790157318,0.08333333581686017,0.0,0.06617647409439087,0.3063725531101227,0.6127451062202454,0.8602941036224365,1.0,0.9583333134651184,0.7450980544090272,0.3039215803146362,0.16421568393707278,0.20588235557079315,0.16421568393707278,0.10294117778539656,0.09558823704719543,0.09068627655506135,0.10049019753932954,0.09558823704719543,0.09803921729326248,0.09313725680112839,0.09803921729326248,0.09558823704719543,0.11274509876966478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9601139426231384,0.8632478713989258,0.461538463830948,0.19658119976520538,0.09401709586381912,0.12535612285137174,0.09971509873867035,0.0883190855383873,0.07407407462596892,0.08262108266353606,0.07407407462596892,0.06267806142568587,0.0655270665884018,0.0655270665884018,0.06267806142568587,0.07692307978868483,0.07122506946325301,0.08262108266353606,0.09116809070110321,0.09686609357595444,0.08262108266353606,0.08262108266353606,0.09116809070110321,0.10541310906410216,0.12250712513923645,0.14814814925193784,0.1823361814022064,0.19373218715190887,0.2136752158403397,0.20797720551490784,0.22222222387790683,0.25356125831604004,0.27065527439117437,0.28774929046630854,0.28490027785301203,0.2934472858905792,0.2564102709293365,0.2478632479906082,0.18803419172763824,0.14529915153980255,0.10826210677623747,0.08262108266353606,0.07977207750082016,0.07407407462596892,0.014245014637708666,0.011396011337637901,0.06267806142568587,0.05128205195069313,0.05698005855083466,0.04843304678797722,0.02849002927541733,0.031339030712842934,0.07692307978868483,0.025641025975346565,0.02849002927541733,0.037037037312984473,0.09401709586381912,0.08547008782625197,0.03988603875041008,0.05982905998826026,0.07407407462596892,0.07977207750082016,0.09116809070110321,0.09971509873867035,0.10826210677623747,0.0883190855383873,0.09116809070110321,0.0655270665884018,0.08547008782625197,0.0883190855383873,0.07692307978868483,0.08262108266353606,0.09686609357595444,0.09971509873867035,0.1339031308889389,0.10256410390138625,0.03988603875041008,0.0655270665884018,0.07407407462596892,0.08262108266353606,0.08547008782625197,0.05698005855083466,0.045584045350551605,0.10256410390138625,0.03988603875041008,0.011396011337637901,0.017094017937779427,0.031339030712842934,0.005698005668818951,0.008547008968889713,0.031339030712842934,0.05128205195069313,0.05698005855083466,0.0883190855383873,0.0655270665884018,0.011396011337637901,0.05698005855083466,0.03988603875041008,0.03988603875041008,0.025641025975346565,0.0028490028344094753,0.01994301937520504,0.025641025975346565,0.011396011337637901,0.02849002927541733,0.01994301937520504,0.022792022675275803,0.03418803587555885,0.014245014637708666,0.05128205195069313,0.0683760717511177,0.13960114121437073,0.28774929046630854,0.5270655155181884,0.7777777910232544,1.0,0.8888888955116273,0.4928774833679199,0.1908831894397736,0.0883190855383873,0.06267806142568587,0.03418803587555885,0.0,0.03418803587555885,0.017094017937779427,0.0028490028344094753,0.0,0.04843304678797722,0.04843304678797722,0.05413105338811873,0.042735043913125985,0.05413105338811873,0.05982905998826026,0.06267806142568587,0.07122506946325301,0.07692307978868483,0.09971509873867035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6594594717025756,0.18648648262023923,0.07027027010917664,0.07027027010917664,0.05945945903658866,0.05675675719976425,0.04324324429035187,0.05405405536293984,0.045945946127176285,0.05675675719976425,0.04324324429035187,0.0675675645470619,0.0621621608734131,0.07837837934494017,0.07297297567129134,0.08648648858070374,0.08108107745647432,0.10810811072587967,0.11081080883741377,0.1351351290941238,0.1351351290941238,0.17027026414871216,0.18378378450870514,0.21621622145175934,0.2378378361463547,0.2702702581882476,0.2864864766597748,0.31621623039245605,0.3189189136028289,0.3324324190616608,0.29729729890823364,0.26756757497787476,0.21621622145175934,0.18918919563293454,0.13243243098258972,0.1189189180731773,0.06486486643552779,0.06486486643552779,0.04324324429035187,0.05405405536293984,0.037837836891412735,0.04324324429035187,0.021621622145175934,0.045945946127176285,0.03513513505458832,0.05675675719976425,0.03513513505458832,0.037837836891412735,0.032432433217763894,0.04324324429035187,0.037837836891412735,0.05135134980082512,0.02972972951829433,0.04864864796400071,0.02972972951829433,0.05675675719976425,0.05135134980082512,0.07837837934494017,0.06486486643552779,0.09459459781646727,0.09729729592800142,0.11621621251106262,0.09459459781646727,0.09189189225435257,0.06486486643552779,0.0675675645470619,0.04054053872823716,0.04864864796400071,0.018918918445706367,0.021621622145175934,0.008108108304440973,0.02972972951829433,0.010810811072587969,0.021621622145175934,0.005405405536293984,0.032432433217763894,0.018918918445706367,0.021621622145175934,0.04054053872823716,0.24054053425788885,0.5891891717910767,0.9648648500442504,0.5837838053703308,0.12162162363529203,0.0,0.03513513505458832,0.03513513505458832,0.02702702768146992,0.021621622145175934,0.02972972951829433,0.010810811072587969,0.032432433217763894,0.021621622145175934,0.05135134980082512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9254143834114072,0.6657458543777466,0.541436493396759,0.27624309062957764,0.19613260030746457,0.07734806835651398,0.07182320207357408,0.06077348068356514,0.06629834324121475,0.05801105126738549,0.0635359138250351,0.0828729271888733,0.08563535660505295,0.09392265230417253,0.11325966566801073,0.12430939078330992,0.1408839821815491,0.1325966864824295,0.1408839821815491,0.09116022288799283,0.08563535660505295,0.07458563894033432,0.07182320207357408,0.08011049777269362,0.09668508172035215,0.11878453195095062,0.13812154531478882,0.1408839821815491,0.13812154531478882,0.1464088410139084,0.11049723625183104,0.10220994800329207,0.06077348068356514,0.027624309062957764,0.03867403417825699,0.013812154531478882,0.01104972418397665,0.013812154531478882,0.033149171620607376,0.005524862091988325,0.0,0.005524862091988325,0.0220994483679533,0.06629834324121475,0.08011049777269362,0.05801105126738549,0.06077348068356514,0.05801105126738549,0.09944751113653184,0.12430939078330992,0.17403315007686615,0.19613260030746457,0.2292817682027817,0.24033148586750036,0.265193372964859,0.23756906390190125,0.21823205053806305,0.19889502227306366,0.19889502227306366,0.19889502227306366,0.1712707132101059,0.16298343241214752,0.1850828677415848,0.19613260030746457,0.1712707132101059,0.1408839821815491,0.08563535660505295,0.0,0.005524862091988325,0.0027624310459941626,0.03591160103678704,0.04972375556826592,0.0635359138250351,0.11049723625183104,0.1215469613671303,0.13812154531478882,0.1408839821815491,0.16850829124450686,0.38950276374816895,0.7651933431625367,1.0,0.8535911440849304,0.6685082912445068,0.4585635364055634,0.32044199109077454,0.19337016344070435,0.1215469613671303,0.08011049777269362,0.0828729271888733,0.07182320207357408,0.05801105126738549,0.06629834324121475,0.0883977934718132,0.09668508172035215,0.09944751113653184,0.11049723625183104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9671361446380616,1.0,0.8309859037399293,0.5868544578552246,0.35680750012397766,0.2488262951374054,0.14553990960121155,0.08920187503099443,0.11737088859081267,0.1502347439527512,0.13145539164543152,0.1220657303929329,0.1408450752496719,0.15962441265583038,0.1502347439527512,0.14553990960121155,0.13615024089813232,0.1690140813589096,0.17840375006198883,0.17370891571044922,0.18309858441352844,0.20187793672084808,0.18779343366622925,0.16431924700736997,0.18779343366622925,0.21596243977546686,0.21596243977546686,0.20187793672084808,0.2112676054239273,0.23004694283008575,0.21596243977546686,0.23004694283008575,0.2394366264343261,0.26760563254356384,0.2535211145877838,0.23004694283008575,0.22065727412700653,0.2253521084785461,0.2112676054239273,0.17370891571044922,0.1502347439527512,0.1408450752496719,0.10798121988773345,0.0751173719763756,0.06103286519646644,0.07042253762483598,0.06103286519646644,0.05164319276809692,0.03286384791135788,0.07042253762483598,0.0422535203397274,0.01877934299409389,0.03286384791135788,0.03286384791135788,0.03286384791135788,0.028169013559818268,0.01877934299409389,0.01877934299409389,0.023474179208278656,0.0,0.00938967149704695,0.014084506779909134,0.028169013559818268,0.0,0.0,0.0422535203397274,0.023474179208278656,0.00938967149704695,0.023474179208278656,0.028169013559818268,0.03755868598818778,0.01877934299409389,0.014084506779909134,0.03755868598818778,0.0422535203397274,0.023474179208278656,0.014084506779909134,0.03755868598818778,0.0422535203397274,0.014084506779909134,0.03755868598818778,0.05164319276809692,0.04694835841655731,0.03755868598818778,0.03755868598818778,0.056338027119636536,0.056338027119636536,0.03286384791135788,0.03286384791135788,0.06572769582271576,0.056338027119636536,0.028169013559818268,0.04694835841655731,0.056338027119636536,0.06572769582271576,0.0422535203397274,0.06103286519646644,0.11737088859081267,0.1220657303929329,0.09859155118465424,0.09859155118465424,0.1126760542392731,0.10798121988773345,0.09389671683311462,0.10328638553619383,0.10798121988773345,0.0751173719763756,0.0422535203397274,0.04694835841655731,0.06572769582271576,0.07042253762483598,0.06572769582271576,0.10328638553619383,0.23474177718162534,0.4976525902748108,0.7464788556098939,0.8826290965080261,0.9530516266822816,0.9061033129692077,0.6807511448860168,0.4319248795509337,0.2488262951374054,0.14553990960121155,0.06103286519646644,0.06572769582271576,0.10328638553619383,0.10328638553619383,0.0845070406794548,0.09389671683311462,0.11737088859081267,0.1220657303929329,0.10798121988773345,0.1126760542392731,0.14553990960121155,0.15492957830429074,0.11737088859081267,0.1408450752496719,0.16431924700736997,0.1690140813589096,0.16431924700736997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9274611473083496,1.0,0.6269429922103882,0.19343696534633636,0.09499136358499528,0.07253886014223097,0.04317789152264596,0.053540587425231934,0.09326425194740297,0.1899827271699905,0.32815200090408325,0.4179620146751404,0.4265975952148438,0.4421416223049164,0.43350604176521296,0.4352331459522247,0.449050098657608,0.4352331459522247,0.40241795778274536,0.4041450917720794,0.4058721959590912,0.3903281390666962,0.369602769613266,0.37305700778961187,0.3678756356239319,0.3488773703575134,0.3177892863750458,0.31606218218803406,0.3195164203643799,0.32297062873840326,0.3246977627277374,0.33678755164146423,0.3592400550842285,0.3644214272499085,0.379965454339981,0.4075993001461029,0.4179620146751404,0.4300518035888672,0.4421416223049164,0.4525043070316314,0.4611398875713348,0.4766839444637299,0.4663212299346925,0.4766839444637299,0.4853195250034332,0.4732297062873839,0.4455958604812622,0.4680483639240265,0.4749568104743958,0.4576856791973114,0.4542314410209656,0.4663212299346925,0.4663212299346925,0.4576856791973114,0.4525043070316314,0.4576856791973114,0.4680483639240265,0.4542314410209656,0.4525043070316314,0.4611398875713348,0.4732297062873839,0.462867021560669,0.462867021560669,0.4697754681110383,0.4732297062873839,0.4663212299346925,0.4594127833843231,0.4697754681110383,0.4801381826400756,0.4835923910140991,0.4853195250034332,0.4991364479064941,0.5164076089859009,0.5008635520935059,0.4956822097301484,0.5457685589790343,0.5613126158714294,0.5302245020866394,0.5146805047988892,0.5423143506050109,0.5630397200584412,0.5405872464179992,0.4956822097301484,0.4974093139171601,0.4801381826400756,0.4594127833843231,0.4594127833843231,0.4576856791973114,0.4473229646682739,0.4404145181179047,0.4473229646682739,0.4542314410209656,0.4559585452079773,0.4576856791973114,0.4542314410209656,0.449050098657608,0.4525043070316314,0.5578583478927612,0.7530224323272705,0.7892918586730957,0.8739205598831176,0.9602763652801511,0.537132978439331,0.11398963630199432,0.05008635669946671,0.018998272716999054,0.0,0.00863557867705822,0.05008635669946671,0.11571675539016725,0.2556131184101105,0.37305700778961187,0.3989637196063995,0.40241795778274536,0.4179620146751404,0.42487046122550964,0.4214162230491639,0.41623488068580633,0.41450777649879456,0.41968911886215204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4236111044883728,0.7916666865348815,1.0,0.25694444775581354,0.0,0.27777779102325445,0.4652777910232544,0.5208333134651184,0.4722222089767456,0.5555555820465089,0.5347222089767456,0.5902777910232544,0.5763888955116271,0.5972222089767456,0.5763888955116271,0.5972222089767456,0.5763888955116271,0.625,0.6111111044883727,0.6527777910232544,0.625,0.6597222089767456,0.6527777910232544,0.6875,0.6666666865348815,0.7152777910232544,0.7222222089767456,0.7638888955116273,0.7708333134651185,0.8263888955116273,0.8333333134651185,0.8958333134651185,0.9236111044883726,0.9583333134651184,0.9444444179534912,0.9652777910232546,0.9027777910232546,0.875,0.7430555820465088,0.75,0.6805555820465088,0.6805555820465088,0.6319444179534912,0.6319444179534912,0.6111111044883727,0.6180555820465088,0.6111111044883727,0.6319444179534912,0.5833333134651185,0.5625,0.5486111044883729,0.5763888955116271,0.5555555820465089,0.5833333134651185,0.5625,0.5972222089767456,0.5555555820465089,0.6111111044883727,0.5833333134651185,0.6041666865348815,0.5763888955116271,0.5833333134651185,0.5069444179534911,0.5763888955116271,0.5347222089767456,0.5902777910232544,0.5347222089767456,0.5486111044883729,0.5277777910232544,0.5277777910232544,0.5138888955116271,0.5416666865348816,0.4861111044883729,0.5416666865348816,0.5,0.5416666865348816,0.5069444179534911,0.5277777910232544,0.4930555522441863,0.5277777910232544,0.5,0.5277777910232544,0.5069444179534911,0.5347222089767456,0.5555555820465089,0.5833333134651185,0.5625,0.6041666865348815,0.5625,0.5138888955116271,0.4791666567325592,0.5347222089767456,0.4861111044883729,0.5694444179534911,0.4861111044883729,0.44444444775581365,0.41666665673255926,0.4861111044883729,0.43055555224418635,0.4513888955116272,0.4236111044883728,0.4791666567325592,0.4375,0.44444444775581365,0.41666665673255926,0.4930555522441863,0.5208333134651184,0.6041666865348815,0.4791666567325592,0.4236111044883728,0.2291666716337204,0.5069444179534911,0.7013888955116273,0.1180555522441864,0.013888888992369175,0.2708333432674408,0.39583334326744074,0.4513888955116272,0.44444444775581365,0.5069444179534911,0.4652777910232544,0.4861111044883729,0.4722222089767456,0.5347222089767456,0.4930555522441863,0.5416666865348816,0.4930555522441863,0.5555555820465089,0.5208333134651184,0.5625,0.5277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7168141603469848,0.5398229956626892,0.28318583965301514,0.12979350984096527,0.06489675492048264,0.07669616490602493,0.026548672467470173,0.03244837746024132,0.008849557489156723,0.044247787445783615,0.02064896747469902,0.0,0.0029498524963855743,0.026548672467470173,0.0678466111421585,0.08259586989879608,0.13864307105541226,0.16519173979759216,0.2123893797397613,0.22123894095420837,0.24483776092529294,0.2418879121541977,0.25958701968193054,0.28318583965301514,0.262536883354187,0.27433627843856806,0.2654867172241211,0.2802359759807586,0.2566371560096741,0.23008850216865534,0.2123893797397613,0.2271386384963989,0.2035398185253144,0.23598819971084595,0.19764012098312378,0.2182890921831131,0.20943953096866608,0.22418878972530365,0.20943953096866608,0.22123894095420837,0.18584071099758148,0.2330383509397507,0.20943953096866608,0.2271386384963989,0.21533922851085666,0.2330383509397507,0.2035398185253144,0.19174040853977203,0.2035398185253144,0.20058996975421906,0.18879055976867679,0.27138644456863403,0.22418878972530365,0.23008850216865534,0.2418879121541977,0.2389380484819412,0.22418878972530365,0.22418878972530365,0.24483776092529294,0.23598819971084595,0.20648968219757083,0.23598819971084595,0.20943953096866608,0.2035398185253144,0.2035398185253144,0.21533922851085666,0.20058996975421906,0.19764012098312378,0.2035398185253144,0.22418878972530365,0.20648968219757083,0.28318583965301514,0.3864306807518004,0.5191740393638611,0.6194690465927124,0.8407079577445984,0.8938053250312805,1.0,0.9233038425445556,0.7109144330024719,0.33333334326744074,0.23008850216865534,0.18584071099758148,0.1592920422554016,0.13864307105541226,0.09734513610601422,0.06194690242409705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8742138147354126,0.849056601524353,0.4800838530063628,0.05870021134614944,0.09014675021171568,0.31027254462242126,0.3878406584262848,0.3857442438602448,0.38993710279464716,0.3920335471630096,0.3962264060974121,0.40251570940017695,0.4129979014396667,0.4129979014396667,0.4150943458080292,0.4339622557163239,0.4423480033874512,0.44444444775581365,0.4528301954269409,0.4696016907691956,0.4842767417430877,0.4968553483486176,0.507337510585785,0.5283018946647644,0.5471698045730592,0.5576519966125488,0.5555555820465089,0.5702306032180786,0.5828092098236084,0.5807127952575684,0.5744234919548035,0.5765199065208435,0.5618448853492737,0.5262054800987245,0.49895179271698,0.4779874086380005,0.44863730669021606,0.4255765080451965,0.4088050425052642,0.3983228504657744,0.3962264060974121,0.38993710279464716,0.37945494055747997,0.37945494055747997,0.3857442438602448,0.3710691928863525,0.37526205182075506,0.37945494055747997,0.3857442438602448,0.3836477994918823,0.3857442438602448,0.3920335471630096,0.3920335471630096,0.3857442438602448,0.38155135512351995,0.3857442438602448,0.3920335471630096,0.38155135512351995,0.37735849618911743,0.37945494055747997,0.3836477994918823,0.3689727485179901,0.3689727485179901,0.3731656074523926,0.3731656074523926,0.36687630414962763,0.3626834452152252,0.3689727485179901,0.3689727485179901,0.3647798597812653,0.3647798597812653,0.36687630414962763,0.3710691928863525,0.36687630414962763,0.3647798597812653,0.36687630414962763,0.3689727485179901,0.3689727485179901,0.3689727485179901,0.3857442438602448,0.4067085981369018,0.4067085981369018,0.4192872047424317,0.42976939678192133,0.43186584115028387,0.4255765080451965,0.4109014570713043,0.3962264060974121,0.3941299915313721,0.37526205182075506,0.3584905564785004,0.36687630414962763,0.3710691928863525,0.3647798597812653,0.3605870008468628,0.3731656074523926,0.37945494055747997,0.36687630414962763,0.37526205182075506,0.3878406584262848,0.40251570940017695,0.43605870008468633,0.6016771197319031,0.8427672982215882,1.0,0.7924528121948242,0.32285115122795105,0.0,0.15932914614677426,0.38155135512351995,0.427672952413559,0.4234800934791565,0.42976939678192133,0.427672952413559,0.43186584115028387,0.44444444775581365,0.4528301954269409,0.446540892124176,0.454926609992981,0.4654088020324707,0.4779874086380005,0.4863731563091278,0.4863731563091278,0.50104820728302,0.5178197026252747,0.5157232880592345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.996086120605469,0.6947162151336669,0.33659490942955017,0.2387475520372391,0.2681017518043518,0.19178082048892972,0.17416830360889432,0.1643835604190826,0.18786692619323728,0.18982388079166407,0.1526418775320053,0.13307240605354306,0.162426620721817,0.1526418775320053,0.11937377601861952,0.12915851175785065,0.1428571492433548,0.127201572060585,0.10958904027938841,0.09393346309661864,0.0802348330616951,0.06457925587892532,0.03718199580907822,0.017612524330615997,0.003913894295692445,0.003913894295692445,0.0,0.017612524330615997,0.039138942956924445,0.06457925587892532,0.08806262165307999,0.127201572060585,0.15459883213043213,0.18786692619323728,0.18982388079166407,0.18003913760185242,0.20743639767169952,0.19569471478462214,0.17416830360889432,0.19569471478462214,0.19178082048892972,0.17416830360889432,0.18199609220027924,0.18786692619323728,0.1702544093132019,0.18199609220027924,0.17808219790458682,0.18199609220027924,0.18590998649597168,0.22113503515720367,0.22896282374858856,0.22700586915016174,0.2681017518043518,0.29745596647262573,0.2622309327125549,0.2563600838184357,0.2661448121070861,0.24070450663566584,0.20352250337600708,0.1663405150175095,0.1663405150175095,0.16829745471477509,0.1467710435390472,0.14481408894062042,0.14481408894062042,0.127201572060585,0.20939335227012637,0.43835616111755366,0.6712328791618348,0.8669275641441345,0.888454020023346,0.6164383292198181,0.24070450663566584,0.13307240605354306,0.13307240605354306,0.08610567450523376,0.056751467287540436,0.07436399161815643,0.06066536158323287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
